,alpha,distance,iters
416,23.101297000831593,4.76837158203125e-06,4.0
417,23.101297000831593,,
418,23.101297000831593,8.940696716308594e-07,1.0
419,23.101297000831593,,
420,23.101297000831593,,
421,23.101297000831593,,
422,23.101297000831593,,
423,23.101297000831593,,
424,23.101297000831593,1.9669532775878906e-06,9.0
425,23.101297000831593,,
426,23.101297000831593,,
427,23.101297000831593,4.887580871582031e-06,4.0
428,23.101297000831593,,
429,23.101297000831593,4.708766937255859e-06,14.0
430,23.101297000831593,,
431,23.101297000831593,,
432,23.101297000831593,3.933906555175781e-06,29.0
433,23.101297000831593,,
434,23.101297000831593,2.086162567138672e-06,9.0
435,23.101297000831593,3.933906555175781e-06,14.0
436,23.101297000831593,2.384185791015625e-06,2.0
437,23.101297000831593,,
438,23.101297000831593,,
439,23.101297000831593,1.9669532775878906e-06,2.0
440,23.101297000831593,4.088878631591797e-05,6.0
441,23.101297000831593,,
442,23.101297000831593,,
443,23.101297000831593,4.470348358154297e-06,3.0
444,23.101297000831593,5.0067901611328125e-06,2.0
445,23.101297000831593,1.5437602996826172e-05,4.0
446,23.101297000831593,6.556510925292969e-07,1.0
447,23.101297000831593,5.125999450683594e-06,13.0
448,23.101297000831593,2.086162567138672e-06,1.0
449,23.101297000831593,2.682209014892578e-06,5.0
450,23.101297000831593,2.205371856689453e-06,3.0
451,23.101297000831593,2.8014183044433594e-06,5.0
452,23.101297000831593,,
453,23.101297000831593,,
454,23.101297000831593,7.569789886474609e-06,6.0
455,23.101297000831593,3.814697265625e-06,9.0
456,23.101297000831593,2.5033950805664062e-06,1.0
457,23.101297000831593,3.355741500854492e-05,3.0
458,23.101297000831593,5.245208740234375e-06,30.0
459,23.101297000831593,,
460,23.101297000831593,5.960464477539062e-07,1.0
461,23.101297000831593,,
462,23.101297000831593,1.0728836059570312e-05,24.0
463,23.101297000831593,,
464,23.101297000831593,2.0742416381835938e-05,20.0
465,23.101297000831593,,
466,23.101297000831593,3.6954879760742188e-06,6.0
467,23.101297000831593,,
468,23.101297000831593,2.7418136596679688e-06,6.0
469,23.101297000831593,2.562999725341797e-06,5.0
470,23.101297000831593,1.7285346984863281e-06,1.0
471,23.101297000831593,,
472,23.101297000831593,2.4437904357910156e-06,92.0
473,23.101297000831593,5.066394805908203e-06,13.0
474,23.101297000831593,,
475,23.101297000831593,4.5299530029296875e-06,10.0
476,23.101297000831593,,
477,23.101297000831593,3.4570693969726562e-06,3.0
478,23.101297000831593,3.4570693969726562e-06,6.0
479,23.101297000831593,,
480,23.101297000831593,,
481,23.101297000831593,2.9802322387695312e-06,15.0
482,23.101297000831593,2.2590160369873047e-05,4.0
483,23.101297000831593,,
484,23.101297000831593,2.9206275939941406e-06,11.0
485,23.101297000831593,1.1324882507324219e-06,1.0
486,23.101297000831593,,
487,23.101297000831593,,
488,23.101297000831593,1.4901161193847656e-05,2.0
489,23.101297000831593,1.3232231140136719e-05,68.0
490,23.101297000831593,,
491,23.101297000831593,2.384185791015625e-06,8.0
492,23.101297000831593,2.2232532501220703e-05,2.0
493,23.101297000831593,4.589557647705078e-06,3.0
494,23.101297000831593,9.059906005859375e-06,2.0
495,23.101297000831593,,
496,23.101297000831593,,
497,23.101297000831593,1.7285346984863281e-06,92.0
498,23.101297000831593,,
499,23.101297000831593,1.1920928955078125e-06,1.0
500,23.101297000831593,3.0994415283203125e-06,1.0
501,23.101297000831593,,
502,23.101297000831593,1.1682510375976562e-05,11.0
503,23.101297000831593,1.1920928955078125e-05,1.0
504,23.101297000831593,3.814697265625e-06,20.0
505,23.101297000831593,,
506,23.101297000831593,9.5367431640625e-07,1.0
507,23.101297000831593,4.649162292480469e-06,8.0
508,23.101297000831593,2.8014183044433594e-06,3.0
509,23.101297000831593,,
510,23.101297000831593,3.337860107421875e-06,5.0
511,23.101297000831593,,
512,23.101297000831593,3.0994415283203125e-06,22.0
513,23.101297000831593,,
514,23.101297000831593,,
515,23.101297000831593,,
516,23.101297000831593,,
517,23.101297000831593,1.6689300537109375e-06,1.0
518,23.101297000831593,8.940696716308594e-06,4.0
519,23.101297000831593,7.092952728271484e-06,17.0
520,23.101297000831593,,
521,23.101297000831593,4.76837158203125e-06,3.0
522,23.101297000831593,,
523,23.101297000831593,9.953975677490234e-06,76.0
524,23.101297000831593,1.2099742889404297e-05,1.0
525,23.101297000831593,,
526,23.101297000831593,4.947185516357422e-06,7.0
527,23.101297000831593,1.0609626770019531e-05,12.0
528,23.101297000831593,4.76837158203125e-07,1.0
529,23.101297000831593,,
530,23.101297000831593,,
531,23.101297000831593,3.6954879760742188e-06,10.0
532,23.101297000831593,1.5497207641601562e-06,2.0
533,23.101297000831593,2.2649765014648438e-06,11.0
534,23.101297000831593,9.715557098388672e-06,9.0
535,23.101297000831593,2.8014183044433594e-06,7.0
536,23.101297000831593,1.1920928955078125e-06,1.0
537,23.101297000831593,,
538,23.101297000831593,6.794929504394531e-06,7.0
539,23.101297000831593,7.510185241699219e-06,22.0
540,23.101297000831593,,
541,23.101297000831593,,
542,23.101297000831593,2.3245811462402344e-06,5.0
543,23.101297000831593,2.9206275939941406e-06,18.0
544,23.101297000831593,4.708766937255859e-06,14.0
545,23.101297000831593,2.6226043701171875e-06,1.0
546,23.101297000831593,,
547,23.101297000831593,2.1457672119140625e-06,5.0
548,23.101297000831593,1.424551010131836e-05,7.0
549,23.101297000831593,,
550,23.101297000831593,,
551,23.101297000831593,1.0728836059570312e-06,1.0
552,23.101297000831593,,
553,23.101297000831593,3.3974647521972656e-06,4.0
554,23.101297000831593,,
555,23.101297000831593,4.291534423828125e-06,2.0
556,23.101297000831593,1.7285346984863281e-06,6.0
557,23.101297000831593,,
558,23.101297000831593,2.9206275939941406e-06,1.0
559,23.101297000831593,4.351139068603516e-06,2.0
560,23.101297000831593,,
561,23.101297000831593,,
562,23.101297000831593,,
563,23.101297000831593,1.043081283569336e-05,2.0
564,23.101297000831593,,
565,23.101297000831593,1.1146068572998047e-05,7.0
566,23.101297000831593,,
567,23.101297000831593,,
568,23.101297000831593,1.6689300537109375e-06,1.0
569,23.101297000831593,,
570,23.101297000831593,6.020069122314453e-06,2.0
571,23.101297000831593,1.9073486328125e-06,1.0
572,23.101297000831593,4.947185516357422e-06,39.0
573,23.101297000831593,4.172325134277344e-06,7.0
574,23.101297000831593,,
575,23.101297000831593,2.682209014892578e-06,1.0
576,23.101297000831593,,
577,23.101297000831593,6.079673767089844e-06,16.0
578,23.101297000831593,2.384185791015625e-06,5.0
579,23.101297000831593,1.7881393432617188e-06,11.0
580,23.101297000831593,4.0531158447265625e-06,6.0
581,23.101297000831593,,
582,23.101297000831593,7.033348083496094e-06,28.0
583,23.101297000831593,,
584,23.101297000831593,2.205371856689453e-06,1.0
585,23.101297000831593,,
586,23.101297000831593,2.6226043701171875e-06,5.0
587,23.101297000831593,7.092952728271484e-06,11.0
588,23.101297000831593,4.410743713378906e-06,13.0
589,23.101297000831593,,
590,23.101297000831593,,
591,23.101297000831593,5.9604644775390625e-06,5.0
592,23.101297000831593,3.5762786865234375e-06,25.0
593,23.101297000831593,5.125999450683594e-06,10.0
594,23.101297000831593,5.304813385009766e-06,6.0
595,23.101297000831593,3.516674041748047e-06,5.0
596,23.101297000831593,9.47713851928711e-06,17.0
597,23.101297000831593,,
598,23.101297000831593,3.0994415283203125e-06,1.0
599,23.101297000831593,,
0,65.79332246575679,9.775161743164062e-06,10.0
1,65.79332246575679,2.205371856689453e-06,12.0
2,65.79332246575679,,
3,65.79332246575679,2.205371856689453e-06,4.0
4,65.79332246575679,5.960464477539062e-07,1.0
5,65.79332246575679,,
6,65.79332246575679,1.6093254089355469e-06,8.0
7,65.79332246575679,,
8,65.79332246575679,,
9,65.79332246575679,2.682209014892578e-06,1.0
10,65.79332246575679,,
11,65.79332246575679,5.364418029785156e-07,1.0
12,65.79332246575679,,
13,65.79332246575679,,
14,65.79332246575679,,
15,65.79332246575679,1.5497207641601562e-06,6.0
16,65.79332246575679,2.5033950805664062e-06,1.0
17,65.79332246575679,2.562999725341797e-06,4.0
18,65.79332246575679,,
19,65.79332246575679,7.033348083496094e-06,10.0
20,65.79332246575679,,
21,65.79332246575679,1.0132789611816406e-06,1.0
22,65.79332246575679,,
23,65.79332246575679,4.76837158203125e-06,6.0
24,65.79332246575679,,
25,65.79332246575679,,
26,65.79332246575679,3.5762786865234375e-06,6.0
27,65.79332246575679,,
28,65.79332246575679,,
29,65.79332246575679,2.6226043701171875e-06,32.0
30,65.79332246575679,,
31,65.79332246575679,1.239776611328125e-05,9.0
32,65.79332246575679,2.6226043701171875e-06,24.0
33,65.79332246575679,,
34,65.79332246575679,5.781650543212891e-06,76.0
35,65.79332246575679,,
36,65.79332246575679,4.351139068603516e-06,90.0
37,65.79332246575679,1.6689300537109375e-05,19.0
38,65.79332246575679,,
39,65.79332246575679,,
40,65.79332246575679,3.039836883544922e-06,11.0
41,65.79332246575679,,
42,65.79332246575679,5.662441253662109e-06,1.0
43,65.79332246575679,,
44,65.79332246575679,,
45,65.79332246575679,,
46,65.79332246575679,8.821487426757812e-06,95.0
47,65.79332246575679,1.0728836059570312e-05,15.0
48,65.79332246575679,5.125999450683594e-06,26.0
49,65.79332246575679,,
50,65.79332246575679,,
51,65.79332246575679,1.2278556823730469e-05,28.0
52,65.79332246575679,,
53,65.79332246575679,,
54,65.79332246575679,1.3709068298339844e-06,1.0
55,65.79332246575679,1.4185905456542969e-05,13.0
56,65.79332246575679,4.827976226806641e-06,16.0
57,65.79332246575679,,
58,65.79332246575679,,
59,65.79332246575679,7.450580596923828e-06,8.0
60,65.79332246575679,,
61,65.79332246575679,,
62,65.79332246575679,,
63,65.79332246575679,6.735324859619141e-06,5.0
64,65.79332246575679,,
65,65.79332246575679,,
66,65.79332246575679,,
67,65.79332246575679,1.6093254089355469e-06,1.0
68,65.79332246575679,1.1026859283447266e-05,21.0
69,65.79332246575679,3.039836883544922e-06,38.0
70,65.79332246575679,,
71,65.79332246575679,1.5497207641601562e-06,6.0
72,65.79332246575679,3.0994415283203125e-06,8.0
73,65.79332246575679,2.3245811462402344e-06,98.0
74,65.79332246575679,,
75,65.79332246575679,1.4603137969970703e-05,5.0
76,65.79332246575679,1.9669532775878906e-06,42.0
77,65.79332246575679,4.589557647705078e-06,6.0
78,65.79332246575679,4.708766937255859e-06,3.0
79,65.79332246575679,3.993511199951172e-06,17.0
80,65.79332246575679,1.3113021850585938e-06,1.0
81,65.79332246575679,2.8014183044433594e-06,3.0
82,65.79332246575679,8.702278137207031e-06,7.0
83,65.79332246575679,,
84,65.79332246575679,,
85,65.79332246575679,,
86,65.79332246575679,,
87,65.79332246575679,,
88,65.79332246575679,3.2186508178710938e-06,11.0
89,65.79332246575679,,
90,65.79332246575679,,
91,65.79332246575679,1.8477439880371094e-06,6.0
92,65.79332246575679,,
93,65.79332246575679,,
94,65.79332246575679,3.6954879760742188e-06,4.0
95,65.79332246575679,6.556510925292969e-06,30.0
96,65.79332246575679,,
97,65.79332246575679,3.2782554626464844e-06,32.0
98,65.79332246575679,,
99,65.79332246575679,2.1457672119140625e-06,2.0
100,65.79332246575679,1.6689300537109375e-06,100.0
101,65.79332246575679,,
102,65.79332246575679,5.245208740234375e-06,9.0
103,65.79332246575679,,
104,65.79332246575679,6.020069122314453e-06,7.0
105,65.79332246575679,3.5762786865234375e-06,3.0
106,65.79332246575679,,
107,65.79332246575679,,
108,65.79332246575679,5.364418029785156e-06,7.0
109,65.79332246575679,2.7418136596679688e-06,11.0
110,65.79332246575679,1.9073486328125e-06,10.0
111,65.79332246575679,,
112,65.79332246575679,4.410743713378906e-06,18.0
113,65.79332246575679,9.5367431640625e-07,1.0
114,65.79332246575679,5.662441253662109e-06,13.0
115,65.79332246575679,,
116,65.79332246575679,,
117,65.79332246575679,,
118,65.79332246575679,4.172325134277344e-06,18.0
119,65.79332246575679,8.344650268554688e-06,10.0
120,65.79332246575679,4.0531158447265625e-06,4.0
121,65.79332246575679,2.008676528930664e-05,10.0
122,65.79332246575679,,
123,65.79332246575679,2.4437904357910156e-06,21.0
124,65.79332246575679,1.33514404296875e-05,9.0
125,65.79332246575679,1.5139579772949219e-05,18.0
126,65.79332246575679,,
127,65.79332246575679,,
128,65.79332246575679,1.7285346984863281e-06,6.0
129,65.79332246575679,5.4836273193359375e-06,31.0
130,65.79332246575679,,
131,65.79332246575679,,
132,65.79332246575679,1.8477439880371094e-06,1.0
133,65.79332246575679,,
134,65.79332246575679,4.0531158447265625e-06,3.0
135,65.79332246575679,,
136,65.79332246575679,,
137,65.79332246575679,4.112720489501953e-06,19.0
138,65.79332246575679,,
139,65.79332246575679,,
140,65.79332246575679,1.0728836059570312e-06,1.0
141,65.79332246575679,2.6226043701171875e-06,2.0
142,65.79332246575679,4.887580871582031e-06,6.0
143,65.79332246575679,,
144,65.79332246575679,,
145,65.79332246575679,2.6226043701171875e-06,18.0
146,65.79332246575679,7.033348083496094e-06,3.0
147,65.79332246575679,,
148,65.79332246575679,1.0192394256591797e-05,1.0
149,65.79332246575679,,
150,65.79332246575679,,
151,65.79332246575679,,
152,65.79332246575679,5.841255187988281e-06,5.0
153,65.79332246575679,1.9073486328125e-06,42.0
154,65.79332246575679,2.3245811462402344e-06,1.0
155,65.79332246575679,,
156,65.79332246575679,,
157,65.79332246575679,,
158,65.79332246575679,2.086162567138672e-06,7.0
159,65.79332246575679,,
160,65.79332246575679,9.775161743164062e-06,1.0
161,65.79332246575679,,
162,65.79332246575679,2.4437904357910156e-06,64.0
163,65.79332246575679,4.76837158203125e-07,1.0
164,65.79332246575679,,
165,65.79332246575679,,
166,65.79332246575679,,
167,65.79332246575679,2.7418136596679688e-06,31.0
168,65.79332246575679,,
169,65.79332246575679,8.58306884765625e-06,9.0
170,65.79332246575679,,
171,65.79332246575679,,
172,65.79332246575679,1.7881393432617188e-06,1.0
173,65.79332246575679,,
174,65.79332246575679,2.7418136596679688e-06,4.0
175,65.79332246575679,,
176,65.79332246575679,3.933906555175781e-06,63.0
177,65.79332246575679,1.9669532775878906e-06,5.0
178,65.79332246575679,2.562999725341797e-06,1.0
179,65.79332246575679,,
180,65.79332246575679,2.205371856689453e-06,1.0
181,65.79332246575679,,
182,65.79332246575679,2.9206275939941406e-06,10.0
183,65.79332246575679,,
184,65.79332246575679,,
185,65.79332246575679,2.7418136596679688e-06,69.0
186,65.79332246575679,,
187,65.79332246575679,,
188,65.79332246575679,,
189,65.79332246575679,,
190,65.79332246575679,1.0132789611816406e-06,1.0
191,65.79332246575679,2.086162567138672e-06,1.0
192,65.79332246575679,2.0682811737060547e-05,5.0
193,65.79332246575679,,
194,65.79332246575679,4.76837158203125e-06,54.0
195,65.79332246575679,,
196,65.79332246575679,,
197,65.79332246575679,5.066394805908203e-06,1.0
198,65.79332246575679,,
199,65.79332246575679,,
200,65.79332246575679,2.205371856689453e-06,9.0
201,65.79332246575679,1.7881393432617188e-06,2.0
202,65.79332246575679,1.0311603546142578e-05,34.0
203,65.79332246575679,,
204,65.79332246575679,1.9073486328125e-06,2.0
205,65.79332246575679,2.86102294921875e-06,10.0
206,65.79332246575679,1.3172626495361328e-05,9.0
207,65.79332246575679,,
208,65.79332246575679,2.0265579223632812e-06,4.0
209,65.79332246575679,5.781650543212891e-06,19.0
210,65.79332246575679,5.245208740234375e-06,55.0
211,65.79332246575679,2.2649765014648438e-06,6.0
212,65.79332246575679,3.2782554626464844e-06,1.0
213,65.79332246575679,1.823902130126953e-05,7.0
214,65.79332246575679,,
215,65.79332246575679,,
216,65.79332246575679,1.0728836059570312e-05,9.0
217,65.79332246575679,6.139278411865234e-06,9.0
218,65.79332246575679,,
219,65.79332246575679,,
220,65.79332246575679,,
221,65.79332246575679,,
222,65.79332246575679,3.0994415283203125e-06,36.0
223,65.79332246575679,,
224,65.79332246575679,1.0728836059570312e-06,14.0
225,65.79332246575679,,
226,65.79332246575679,5.125999450683594e-06,11.0
227,65.79332246575679,6.616115570068359e-06,92.0
228,65.79332246575679,,
229,65.79332246575679,1.9073486328125e-05,2.0
230,65.79332246575679,,
231,65.79332246575679,3.159046173095703e-06,5.0
232,65.79332246575679,6.020069122314453e-06,72.0
233,65.79332246575679,2.2649765014648438e-06,13.0
234,65.79332246575679,1.9669532775878906e-06,1.0
235,65.79332246575679,,
236,65.79332246575679,,
237,65.79332246575679,,
238,65.79332246575679,,
239,65.79332246575679,,
240,65.79332246575679,3.814697265625e-06,1.0
241,65.79332246575679,3.8564205169677734e-05,3.0
242,65.79332246575679,,
243,65.79332246575679,,
244,65.79332246575679,,
245,65.79332246575679,7.748603820800781e-06,14.0
246,65.79332246575679,2.384185791015625e-06,1.0
247,65.79332246575679,,
248,65.79332246575679,2.4437904357910156e-06,4.0
249,65.79332246575679,5.602836608886719e-06,8.0
250,65.79332246575679,,
251,65.79332246575679,3.6954879760742188e-06,6.0
252,65.79332246575679,,
253,65.79332246575679,3.0994415283203125e-06,10.0
254,65.79332246575679,,
255,65.79332246575679,,
256,65.79332246575679,,
257,65.79332246575679,,
258,65.79332246575679,,
259,65.79332246575679,,
260,65.79332246575679,6.735324859619141e-06,4.0
261,65.79332246575679,6.16312026977539e-05,5.0
262,65.79332246575679,7.033348083496094e-06,11.0
263,65.79332246575679,,
264,65.79332246575679,3.6954879760742188e-06,40.0
265,65.79332246575679,5.125999450683594e-06,85.0
266,65.79332246575679,,
267,65.79332246575679,,
268,65.79332246575679,7.212162017822266e-06,28.0
269,65.79332246575679,4.112720489501953e-06,11.0
270,65.79332246575679,4.231929779052734e-06,19.0
271,65.79332246575679,,
272,65.79332246575679,,
273,65.79332246575679,,
274,65.79332246575679,,
275,65.79332246575679,6.973743438720703e-06,1.0
276,65.79332246575679,3.0994415283203125e-06,6.0
277,65.79332246575679,2.86102294921875e-06,8.0
278,65.79332246575679,1.329183578491211e-05,61.0
279,65.79332246575679,,
280,65.79332246575679,,
281,65.79332246575679,,
282,65.79332246575679,5.304813385009766e-06,3.0
283,65.79332246575679,1.7285346984863281e-06,7.0
284,65.79332246575679,,
285,65.79332246575679,,
286,65.79332246575679,3.5762786865234375e-07,1.0
287,65.79332246575679,,
288,65.79332246575679,,
289,65.79332246575679,,
290,65.79332246575679,2.8014183044433594e-06,4.0
291,65.79332246575679,,
