,alpha,distance,iters
41,2.8480358684358014,2.0444393157958984e-05,6.0
42,2.8480358684358014,2.980232238769531e-07,1.0
43,2.8480358684358014,2.3126602172851562e-05,25.0
44,2.8480358684358014,7.224082946777344e-05,18.0
45,2.8480358684358014,7.033348083496094e-06,10.0
46,2.8480358684358014,3.820657730102539e-05,8.0
47,2.8480358684358014,1.1622905731201172e-05,10.0
48,2.8480358684358014,1.7404556274414062e-05,6.0
49,2.8480358684358014,1.531839370727539e-05,4.0
50,2.8480358684358014,1.4662742614746094e-05,15.0
51,2.8480358684358014,8.58306884765625e-06,29.0
52,2.8480358684358014,5.525350570678711e-05,28.0
53,2.8480358684358014,3.2842159271240234e-05,7.0
54,2.8480358684358014,8.940696716308594e-07,1.0
55,2.8480358684358014,0.00010567903518676758,4.0
56,2.8480358684358014,6.616115570068359e-06,14.0
57,2.8480358684358014,1.0371208190917969e-05,10.0
58,2.8480358684358014,2.47955322265625e-05,16.0
59,2.8480358684358014,5.066394805908203e-06,11.0
60,2.8480358684358014,2.7358531951904297e-05,16.0
61,2.8480358684358014,1.4781951904296875e-05,14.0
62,2.8480358684358014,1.3232231140136719e-05,19.0
63,2.8480358684358014,1.3589859008789062e-05,7.0
64,2.8480358684358014,1.7821788787841797e-05,19.0
65,2.8480358684358014,2.9802322387695312e-06,4.0
66,2.8480358684358014,3.695487976074219e-05,10.0
67,2.8480358684358014,1.7881393432617188e-06,1.0
68,2.8480358684358014,9.894371032714844e-06,14.0
69,2.8480358684358014,6.9141387939453125e-06,10.0
70,2.8480358684358014,1.7762184143066406e-05,19.0
71,2.8480358684358014,7.62939453125e-06,2.0
72,2.8480358684358014,7.092952728271484e-06,9.0
73,2.8480358684358014,9.655952453613281e-06,3.0
74,2.8480358684358014,1.7642974853515625e-05,6.0
75,2.8480358684358014,5.364418029785156e-06,7.0
76,2.8480358684358014,3.975629806518555e-05,18.0
77,2.8480358684358014,1.3530254364013672e-05,12.0
78,2.8480358684358014,3.3974647521972656e-06,7.0
79,2.8480358684358014,2.8014183044433594e-06,2.0
80,2.8480358684358014,1.5497207641601562e-06,1.0
81,2.8480358684358014,3.0994415283203125e-06,2.0
82,2.8480358684358014,1.817941665649414e-05,13.0
83,2.8480358684358014,2.8192996978759766e-05,8.0
84,2.8480358684358014,1.6868114471435547e-05,10.0
85,2.8480358684358014,6.961822509765625e-05,17.0
86,2.8480358684358014,9.751319885253906e-05,44.0
87,2.8480358684358014,2.8133392333984375e-05,27.0
88,2.8480358684358014,4.887580871582031e-06,10.0
89,2.8480358684358014,2.580881118774414e-05,22.0
90,2.8480358684358014,4.26173210144043e-05,12.0
91,2.8480358684358014,6.198883056640625e-06,3.0
92,2.8480358684358014,4.7147274017333984e-05,19.0
93,2.8480358684358014,1.7523765563964844e-05,25.0
94,2.8480358684358014,4.172325134277344e-06,3.0
95,2.8480358684358014,1.0073184967041016e-05,9.0
96,2.8480358684358014,1.4007091522216797e-05,7.0
97,2.8480358684358014,2.6941299438476562e-05,4.0
98,2.8480358684358014,1.245737075805664e-05,6.0
99,2.8480358684358014,1.4901161193847656e-06,2.0
100,2.8480358684358014,5.125999450683594e-06,3.0
101,2.8480358684358014,1.4185905456542969e-05,5.0
102,2.8480358684358014,5.4836273193359375e-06,17.0
103,2.8480358684358014,2.4139881134033203e-05,12.0
104,2.8480358684358014,1.800060272216797e-05,15.0
105,2.8480358684358014,4.708766937255859e-06,4.0
106,2.8480358684358014,3.355741500854492e-05,17.0
107,2.8480358684358014,1.5139579772949219e-05,40.0
108,2.8480358684358014,3.814697265625e-06,7.0
109,2.8480358684358014,4.589557647705078e-06,7.0
110,2.8480358684358014,5.662441253662109e-06,4.0
111,2.8480358684358014,6.139278411865234e-06,5.0
112,2.8480358684358014,1.9550323486328125e-05,24.0
113,2.8480358684358014,1.3113021850585938e-06,1.0
114,2.8480358684358014,1.2099742889404297e-05,57.0
115,2.8480358684358014,1.7762184143066406e-05,12.0
116,2.8480358684358014,9.715557098388672e-06,9.0
117,2.8480358684358014,1.239776611328125e-05,57.0
118,2.8480358684358014,2.7418136596679688e-06,8.0
119,2.8480358684358014,9.119510650634766e-06,14.0
120,2.8480358684358014,2.1457672119140625e-06,2.0
121,2.8480358684358014,1.615285873413086e-05,22.0
122,2.8480358684358014,1.728534698486328e-05,19.0
123,2.8480358684358014,5.602836608886719e-06,3.0
124,2.8480358684358014,2.7120113372802734e-05,23.0
125,2.8480358684358014,3.629922866821289e-05,4.0
126,2.8480358684358014,2.3365020751953125e-05,22.0
127,2.8480358684358014,1.1146068572998047e-05,9.0
128,2.8480358684358014,4.947185516357422e-06,6.0
129,2.8480358684358014,3.528594970703125e-05,5.0
130,2.8480358684358014,1.1622905731201172e-05,5.0
131,2.8480358684358014,8.463859558105469e-06,43.0
132,2.8480358684358014,3.337860107421875e-06,1.0
133,2.8480358684358014,1.728534698486328e-05,12.0
134,2.8480358684358014,1.2993812561035156e-05,4.0
135,2.8480358684358014,1.9669532775878906e-05,7.0
136,2.8480358684358014,7.337331771850586e-05,17.0
137,2.8480358684358014,6.496906280517578e-06,5.0
138,2.8480358684358014,2.110004425048828e-05,12.0
139,2.8480358684358014,1.1146068572998047e-05,10.0
140,2.8480358684358014,7.748603820800781e-07,1.0
141,2.8480358684358014,2.6226043701171875e-06,2.0
142,2.8480358684358014,7.152557373046875e-06,6.0
143,2.8480358684358014,1.2814998626708984e-05,9.0
144,2.8480358684358014,2.1636486053466797e-05,10.0
145,2.8480358684358014,5.841255187988281e-06,4.0
146,2.8480358684358014,6.67572021484375e-06,4.0
147,2.8480358684358014,5.6684017181396484e-05,10.0
148,2.8480358684358014,1.6689300537109375e-06,1.0
149,2.8480358684358014,2.5272369384765625e-05,5.0
150,2.8480358684358014,1.7404556274414062e-05,16.0
151,2.8480358684358014,2.2590160369873047e-05,15.0
152,2.8480358684358014,1.1444091796875e-05,17.0
153,2.8480358684358014,6.139278411865234e-06,11.0
154,2.8480358684358014,5.960464477539063e-08,1.0
155,2.8480358684358014,3.522634506225586e-05,11.0
156,2.8480358684358014,8.225440979003906e-06,18.0
157,2.8480358684358014,3.820657730102539e-05,24.0
158,2.8480358684358014,7.212162017822266e-06,12.0
159,2.8480358684358014,9.834766387939453e-06,12.0
160,2.8480358684358014,3.5762786865234375e-07,1.0
161,2.8480358684358014,6.139278411865234e-06,7.0
162,2.8480358684358014,1.2576580047607422e-05,15.0
163,2.8480358684358014,7.152557373046875e-07,1.0
164,2.8480358684358014,1.8656253814697266e-05,16.0
165,2.8480358684358014,0.0001188516616821289,15.0
166,2.8480358684358014,9.47713851928711e-06,6.0
167,2.8480358684358014,2.8014183044433594e-06,8.0
168,2.8480358684358014,2.485513687133789e-05,10.0
169,2.8480358684358014,7.3909759521484375e-06,5.0
170,2.8480358684358014,1.0371208190917969e-05,9.0
171,2.8480358684358014,7.808208465576172e-06,7.0
172,2.8480358684358014,1.6093254089355469e-06,1.0
173,2.8480358684358014,3.0040740966796875e-05,8.0
174,2.8480358684358014,5.424022674560547e-06,19.0
175,2.8480358684358014,1.0251998901367188e-05,7.0
176,2.8480358684358014,1.1980533599853516e-05,6.0
177,2.8480358684358014,3.0994415283203125e-06,4.0
178,2.8480358684358014,1.6093254089355469e-06,1.0
179,2.8480358684358014,9.953975677490234e-06,13.0
180,2.8480358684358014,1.1324882507324219e-06,1.0
181,2.8480358684358014,0.00011515617370605469,23.0
182,2.8480358684358014,1.6391277313232422e-05,7.0
183,2.8480358684358014,1.0669231414794922e-05,12.0
184,2.8480358684358014,1.3530254364013672e-05,16.0
185,2.8480358684358014,1.728534698486328e-05,26.0
186,2.8480358684358014,1.1444091796875e-05,15.0
187,2.8480358684358014,9.000301361083984e-06,20.0
188,2.8480358684358014,2.2709369659423828e-05,19.0
189,2.8480358684358014,1.996755599975586e-05,15.0
190,2.8480358684358014,8.344650268554688e-07,1.0
191,2.8480358684358014,3.7550926208496094e-06,1.0
192,2.8480358684358014,3.1113624572753906e-05,4.0
193,2.8480358684358014,7.152557373046875e-06,15.0
194,2.8480358684358014,2.1219253540039062e-05,6.0
195,2.8480358684358014,1.2934207916259766e-05,9.0
196,2.8480358684358014,0.00012421607971191406,36.0
197,2.8480358684358014,2.086162567138672e-06,1.0
198,2.8480358684358014,1.3589859008789062e-05,11.0
199,2.8480358684358014,4.887580871582031e-06,7.0
200,2.8480358684358014,8.702278137207031e-06,13.0
201,2.8480358684358014,2.086162567138672e-06,3.0
202,2.8480358684358014,5.239248275756836e-05,5.0
203,2.8480358684358014,4.184246063232422e-05,47.0
204,2.8480358684358014,3.4570693969726562e-06,2.0
205,2.8480358684358014,1.3589859008789062e-05,11.0
206,2.8480358684358014,4.410743713378906e-06,11.0
207,2.8480358684358014,2.586841583251953e-05,46.0
208,2.8480358684358014,7.867813110351562e-06,6.0
209,2.8480358684358014,1.0311603546142578e-05,14.0
210,2.8480358684358014,1.9609928131103516e-05,10.0
211,2.8480358684358014,9.715557098388672e-06,7.0
212,2.8480358684358014,5.960464477539063e-08,1.0
213,2.8480358684358014,1.6689300537109375e-06,2.0
214,2.8480358684358014,1.436471939086914e-05,9.0
215,2.8480358684358014,6.020069122314453e-05,46.0
216,2.8480358684358014,6.139278411865234e-06,6.0
217,2.8480358684358014,9.179115295410156e-06,4.0
218,2.8480358684358014,3.647804260253906e-05,21.0
219,2.8480358684358014,1.436471939086914e-05,13.0
220,2.8480358684358014,2.0384788513183594e-05,6.0
221,2.8480358684358014,1.6808509826660156e-05,12.0
222,2.8480358684358014,5.662441253662109e-06,4.0
223,2.8480358684358014,1.7523765563964844e-05,5.0
224,2.8480358684358014,1.0728836059570312e-05,6.0
225,2.8480358684358014,5.036592483520508e-05,12.0
226,2.8480358684358014,8.7738037109375e-05,4.0
227,2.8480358684358014,1.2755393981933594e-05,4.0
228,2.8480358684358014,2.4318695068359375e-05,23.0
229,2.8480358684358014,7.68899917602539e-06,4.0
230,2.8480358684358014,1.1265277862548828e-05,10.0
231,2.8480358684358014,1.2934207916259766e-05,18.0
232,2.8480358684358014,2.3365020751953125e-05,8.0
233,2.8480358684358014,0.00040650367736816406,5.0
234,2.8480358684358014,1.4901161193847656e-06,1.0
235,2.8480358684358014,3.641843795776367e-05,44.0
236,2.8480358684358014,2.09808349609375e-05,4.0
237,2.8480358684358014,3.1113624572753906e-05,19.0
238,2.8480358684358014,1.4424324035644531e-05,12.0
239,2.8480358684358014,4.291534423828125e-05,77.0
240,2.8480358684358014,4.291534423828125e-06,1.0
241,2.8480358684358014,0.0001373291015625,3.0
242,2.8480358684358014,3.3855438232421875e-05,18.0
243,2.8480358684358014,6.079673767089844e-06,10.0
244,2.8480358684358014,1.6987323760986328e-05,17.0
245,2.8480358684358014,8.64267349243164e-06,4.0
246,2.8480358684358014,1.2516975402832031e-06,1.0
247,2.8480358684358014,5.0067901611328125e-06,7.0
248,2.8480358684358014,1.8477439880371094e-06,3.0
249,2.8480358684358014,1.0251998901367188e-05,6.0
250,2.8480358684358014,1.1026859283447266e-05,11.0
251,2.8480358684358014,3.2782554626464844e-06,6.0
252,2.8480358684358014,4.380941390991211e-05,16.0
253,2.8480358684358014,1.2159347534179688e-05,6.0
254,2.8480358684358014,3.88026237487793e-05,35.0
255,2.8480358684358014,1.3470649719238281e-05,12.0
256,2.8480358684358014,1.1026859283447266e-05,8.0
257,2.8480358684358014,0.00012004375457763672,20.0
258,2.8480358684358014,1.1682510375976562e-05,8.0
259,2.8480358684358014,3.36766242980957e-05,12.0
260,2.8480358684358014,2.0682811737060547e-05,17.0
261,2.8480358684358014,5.662441253662109e-06,4.0
262,2.8480358684358014,4.947185516357422e-05,11.0
263,2.8480358684358014,1.0609626770019531e-05,9.0
264,2.8480358684358014,1.615285873413086e-05,10.0
265,2.8480358684358014,9.834766387939453e-06,10.0
266,2.8480358684358014,7.092952728271484e-06,20.0
267,2.8480358684358014,2.092123031616211e-05,18.0
268,2.8480358684358014,7.808208465576172e-06,9.0
269,2.8480358684358014,1.2040138244628906e-05,13.0
270,2.8480358684358014,1.5020370483398438e-05,9.0
271,2.8480358684358014,5.7578086853027344e-05,25.0
272,2.8480358684358014,2.7000904083251953e-05,12.0
273,2.8480358684358014,3.826618194580078e-05,16.0
274,2.8480358684358014,1.436471939086914e-05,7.0
275,2.8480358684358014,1.6093254089355469e-06,1.0
276,2.8480358684358014,1.4960765838623047e-05,12.0
277,2.8480358684358014,2.7298927307128906e-05,4.0
278,2.8480358684358014,3.0934810638427734e-05,21.0
279,2.8480358684358014,2.5272369384765625e-05,23.0
280,2.8480358684358014,9.953975677490234e-06,10.0
281,2.8480358684358014,3.2901763916015625e-05,6.0
282,2.8480358684358014,3.933906555175781e-06,4.0
283,2.8480358684358014,7.62939453125e-06,12.0
284,2.8480358684358014,3.844499588012695e-05,15.0
285,2.8480358684358014,2.2351741790771484e-05,15.0
286,2.8480358684358014,8.344650268554688e-07,1.0
287,2.8480358684358014,8.356571197509766e-05,40.0
288,2.8480358684358014,8.463859558105469e-06,11.0
289,2.8480358684358014,2.777576446533203e-05,29.0
290,2.8480358684358014,1.9073486328125e-05,7.0
291,2.8480358684358014,2.086162567138672e-05,23.0
292,2.8480358684358014,3.7729740142822266e-05,22.0
293,2.8480358684358014,1.0251998901367188e-05,18.0
294,2.8480358684358014,3.5703182220458984e-05,3.0
295,2.8480358684358014,1.0848045349121094e-05,5.0
296,2.8480358684358014,2.682209014892578e-06,3.0
297,2.8480358684358014,3.2842159271240234e-05,14.0
298,2.8480358684358014,3.135204315185547e-05,6.0
299,2.8480358684358014,1.0609626770019531e-05,15.0
300,2.8480358684358014,1.4603137969970703e-05,4.0
301,2.8480358684358014,1.043081283569336e-05,16.0
302,2.8480358684358014,2.1576881408691406e-05,11.0
303,2.8480358684358014,1.0848045349121094e-05,12.0
304,2.8480358684358014,6.377696990966797e-06,3.0
305,2.8480358684358014,9.000301361083984e-06,6.0
306,2.8480358684358014,3.4689903259277344e-05,5.0
307,2.8480358684358014,1.6629695892333984e-05,6.0
308,2.8480358684358014,2.4020671844482422e-05,7.0
309,2.8480358684358014,1.2516975402832031e-05,17.0
310,2.8480358684358014,2.467632293701172e-05,11.0
311,2.8480358684358014,8.940696716308594e-06,6.0
312,2.8480358684358014,1.0728836059570312e-06,1.0
313,2.8480358684358014,1.8596649169921875e-05,11.0
314,2.8480358684358014,7.748603820800781e-07,1.0
315,2.8480358684358014,5.7220458984375e-06,14.0
316,2.8480358684358014,3.260374069213867e-05,21.0
317,2.8480358684358014,2.086162567138672e-05,11.0
318,2.8480358684358014,3.2782554626464844e-06,2.0
319,2.8480358684358014,9.059906005859375e-06,8.0
320,2.8480358684358014,8.881092071533203e-06,9.0
321,2.8480358684358014,4.2378902435302734e-05,36.0
322,2.8480358684358014,2.2292137145996094e-05,13.0
323,2.8480358684358014,1.0073184967041016e-05,7.0
324,2.8480358684358014,2.384185791015625e-05,3.0
325,2.8480358684358014,6.318092346191406e-06,4.0
326,2.8480358684358014,5.364418029785156e-06,4.0
327,2.8480358684358014,3.7610530853271484e-05,18.0
328,2.8480358684358014,6.735324859619141e-06,6.0
329,2.8480358684358014,3.224611282348633e-05,15.0
330,2.8480358684358014,1.239776611328125e-05,7.0
331,2.8480358684358014,1.1920928955078125e-06,1.0
332,2.8480358684358014,1.2874603271484375e-05,6.0
333,2.8480358684358014,3.36766242980957e-05,44.0
334,2.8480358684358014,2.2172927856445312e-05,10.0
335,2.8480358684358014,1.4781951904296875e-05,4.0
336,2.8480358684358014,5.990266799926758e-05,14.0
337,2.8480358684358014,9.357929229736328e-06,13.0
338,2.8480358684358014,2.6464462280273438e-05,17.0
339,2.8480358684358014,2.9325485229492188e-05,5.0
340,2.8480358684358014,1.4901161193847656e-06,1.0
341,2.8480358684358014,1.811981201171875e-05,16.0
342,2.8480358684358014,9.894371032714844e-06,1.0
343,2.8480358684358014,1.531839370727539e-05,4.0
344,2.8480358684358014,4.172325134277344e-06,6.0
345,2.8480358684358014,6.139278411865234e-06,12.0
346,2.8480358684358014,1.6629695892333984e-05,16.0
347,2.8480358684358014,1.704692840576172e-05,12.0
348,2.8480358684358014,5.9604644775390625e-06,4.0
349,2.8480358684358014,1.1801719665527344e-05,7.0
350,2.8480358684358014,1.2516975402832031e-05,13.0
351,2.8480358684358014,1.3709068298339844e-06,4.0
352,2.8480358684358014,7.581710815429688e-05,20.0
353,2.8480358684358014,7.3909759521484375e-06,10.0
354,2.8480358684358014,2.276897430419922e-05,3.0
355,2.8480358684358014,1.7881393432617188e-06,3.0
356,2.8480358684358014,1.9609928131103516e-05,5.0
357,2.8480358684358014,1.245737075805664e-05,19.0
358,2.8480358684358014,6.735324859619141e-06,3.0
359,2.8480358684358014,5.245208740234375e-06,6.0
360,2.8480358684358014,1.0251998901367188e-05,9.0
361,2.8480358684358014,2.0623207092285156e-05,6.0
362,2.8480358684358014,2.0265579223632812e-06,1.0
363,2.8480358684358014,4.738569259643555e-05,25.0
364,2.8480358684358014,2.378225326538086e-05,13.0
365,2.8480358684358014,2.682209014892578e-05,10.0
366,2.8480358684358014,1.2099742889404297e-05,37.0
367,2.8480358684358014,1.1324882507324219e-05,5.0
368,2.8480358684358014,5.841255187988281e-06,1.0
369,2.8480358684358014,3.230571746826172e-05,16.0
370,2.8480358684358014,2.3066997528076172e-05,5.0
371,2.8480358684358014,1.3172626495361328e-05,10.0
372,2.8480358684358014,3.129243850708008e-05,23.0
373,2.8480358684358014,3.522634506225586e-05,11.0
374,2.8480358684358014,1.0788440704345703e-05,6.0
375,2.8480358684358014,9.953975677490234e-06,16.0
376,2.8480358684358014,,
377,2.8480358684358014,1.0251998901367188e-05,12.0
378,2.8480358684358014,1.9490718841552734e-05,6.0
379,2.8480358684358014,5.9604644775390625e-06,4.0
380,2.8480358684358014,2.0503997802734375e-05,7.0
381,2.8480358684358014,1.3589859008789062e-05,64.0
382,2.8480358684358014,5.4836273193359375e-06,7.0
383,2.8480358684358014,3.3020973205566406e-05,56.0
384,2.8480358684358014,1.6808509826660156e-05,3.0
385,2.8480358684358014,3.552436828613281e-05,15.0
386,2.8480358684358014,1.0728836059570312e-06,2.0
387,2.8480358684358014,2.09808349609375e-05,8.0
388,2.8480358684358014,2.0623207092285156e-05,11.0
389,2.8480358684358014,1.0013580322265625e-05,8.0
390,2.8480358684358014,2.6345252990722656e-05,20.0
391,2.8480358684358014,1.1265277862548828e-05,14.0
392,2.8480358684358014,2.7835369110107422e-05,6.0
393,2.8480358684358014,1.0132789611816406e-06,1.0
394,2.8480358684358014,3.5762786865234375e-06,6.0
395,2.8480358684358014,7.62939453125e-06,4.0
396,2.8480358684358014,1.3053417205810547e-05,13.0
397,2.8480358684358014,7.987022399902344e-06,11.0
398,2.8480358684358014,5.304813385009766e-06,11.0
399,2.8480358684358014,5.4836273193359375e-06,14.0
400,2.8480358684358014,5.364418029785156e-07,1.0
401,2.8480358684358014,7.808208465576172e-06,9.0
402,2.8480358684358014,1.3649463653564453e-05,15.0
403,2.8480358684358014,7.212162017822266e-06,26.0
404,2.8480358684358014,5.21540641784668e-05,10.0
405,2.8480358684358014,2.7954578399658203e-05,27.0
406,2.8480358684358014,2.205371856689453e-06,5.0
407,2.8480358684358014,1.1086463928222656e-05,2.0
408,2.8480358684358014,2.288818359375e-05,6.0
409,2.8480358684358014,1.0251998901367188e-05,11.0
410,2.8480358684358014,1.4126300811767578e-05,9.0
411,2.8480358684358014,4.470348358154297e-06,5.0
412,2.8480358684358014,2.2590160369873047e-05,8.0
413,2.8480358684358014,1.704692840576172e-05,17.0
414,2.8480358684358014,2.6702880859375e-05,14.0
415,2.8480358684358014,1.4722347259521484e-05,6.0
416,2.8480358684358014,4.0531158447265625e-06,7.0
417,2.8480358684358014,2.1398067474365234e-05,22.0
418,2.8480358684358014,8.344650268554688e-07,1.0
419,2.8480358684358014,1.0669231414794922e-05,21.0
420,2.8480358684358014,2.4974346160888672e-05,8.0
421,2.8480358684358014,1.0251998901367188e-05,19.0
422,2.8480358684358014,1.0311603546142578e-05,5.0
423,2.8480358684358014,6.854534149169922e-06,12.0
424,2.8480358684358014,4.291534423828125e-06,4.0
425,2.8480358684358014,7.867813110351562e-05,52.0
426,2.8480358684358014,1.8835067749023438e-05,8.0
427,2.8480358684358014,3.403425216674805e-05,7.0
428,2.8480358684358014,1.0788440704345703e-05,13.0
429,2.8480358684358014,8.404254913330078e-06,20.0
430,2.8480358684358014,2.962350845336914e-05,14.0
431,2.8480358684358014,2.3365020751953125e-05,23.0
432,2.8480358684358014,0.00017404556274414062,8.0
433,2.8480358684358014,2.014636993408203e-05,6.0
434,2.8480358684358014,1.8715858459472656e-05,7.0
435,2.8480358684358014,8.404254913330078e-06,12.0
436,2.8480358684358014,3.4570693969726562e-06,3.0
437,2.8480358684358014,1.4185905456542969e-05,10.0
438,2.8480358684358014,1.5497207641601562e-05,16.0
439,2.8480358684358014,1.2516975402832031e-06,2.0
440,2.8480358684358014,5.900859832763672e-06,9.0
441,2.8480358684358014,3.141164779663086e-05,25.0
442,2.8480358684358014,1.430511474609375e-05,13.0
443,2.8480358684358014,5.245208740234375e-06,5.0
444,2.8480358684358014,2.7418136596679688e-06,2.0
445,2.8480358684358014,1.043081283569336e-05,3.0
446,2.8480358684358014,2.6226043701171875e-06,1.0
447,2.8480358684358014,2.9206275939941406e-06,7.0
448,2.8480358684358014,2.086162567138672e-06,1.0
449,2.8480358684358014,1.633167266845703e-05,4.0
450,2.8480358684358014,5.662441253662109e-06,7.0
451,2.8480358684358014,3.4570693969726562e-06,4.0
452,2.8480358684358014,2.276897430419922e-05,8.0
453,2.8480358684358014,1.5020370483398438e-05,20.0
454,2.8480358684358014,9.59634780883789e-06,5.0
455,2.8480358684358014,7.510185241699219e-06,11.0
456,2.8480358684358014,1.0728836059570312e-06,1.0
457,2.8480358684358014,6.854534149169922e-06,3.0
458,2.8480358684358014,4.708766937255859e-06,10.0
459,2.8480358684358014,3.230571746826172e-05,7.0
460,2.8480358684358014,1.8477439880371094e-06,1.0
461,2.8480358684358014,8.404254913330078e-06,5.0
462,2.8480358684358014,3.337860107421875e-06,12.0
463,2.8480358684358014,1.3232231140136719e-05,23.0
464,2.8480358684358014,1.3947486877441406e-05,15.0
465,2.8480358684358014,1.633167266845703e-05,9.0
466,2.8480358684358014,7.510185241699219e-06,13.0
467,2.8480358684358014,1.2993812561035156e-05,10.0
468,2.8480358684358014,2.2113323211669922e-05,5.0
469,2.8480358684358014,3.7550926208496094e-06,3.0
470,2.8480358684358014,8.344650268554688e-07,1.0
471,2.8480358684358014,7.152557373046875e-06,12.0
472,2.8480358684358014,3.421306610107422e-05,20.0
473,2.8480358684358014,1.150369644165039e-05,17.0
474,2.8480358684358014,6.496906280517578e-05,31.0
475,2.8480358684358014,5.841255187988281e-06,12.0
476,2.8480358684358014,1.895427703857422e-05,17.0
477,2.8480358684358014,2.5033950805664062e-06,2.0
478,2.8480358684358014,0.0003306865692138672,4.0
479,2.8480358684358014,4.3272972106933594e-05,7.0
480,2.8480358684358014,6.735324859619141e-06,4.0
481,2.8480358684358014,2.2470951080322266e-05,3.0
482,2.8480358684358014,2.8014183044433594e-05,6.0
483,2.8480358684358014,1.2934207916259766e-05,12.0
484,2.8480358684358014,1.5079975128173828e-05,16.0
485,2.8480358684358014,3.5762786865234375e-07,1.0
486,2.8480358684358014,3.123283386230469e-05,23.0
487,2.8480358684358014,8.702278137207031e-06,11.0
488,2.8480358684358014,8.881092071533203e-06,3.0
